Pharmacy,Cluster,Metric,Acquisition_Date,Fiscal_Year,Quarter,Date,Value,Value - old v
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q1,Apr-26,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q1,May-26,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q1,Jun-26,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q2,Jul-26,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q2,Aug-26,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q2,Sep-26,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q3,Oct-26,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q3,Nov-26,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q3,Dec-26,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q4,Jan-27,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q4,Feb-27,0,0
Darwen,Darwen,Gross Profit £,01 April 2025,FY2027,Q4,Mar-27,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q1,Apr-24,4949.03,4949.03
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q1,May-24,-2243.7,-2243.7
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q1,Jun-24,-4836.44,-4836.44
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q2,Jul-24,-8624.26,-8624.26
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q2,Aug-24,-21561.81,-21561.81
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q2,Sep-24,-17261.31,-17261.31
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q3,Oct-24,32936.43,32936.43
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q3,Nov-24,-10058.42,-10058.42
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q3,Dec-24,-2453.86,-2453.86
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q4,Jan-25,-233.43,-233.43
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q4,Feb-25,-7565.46,-7565.46
Darwen,Darwen,EBITDA £,01 April 2025,FY2025,Q4,Mar-25,-14563.69,-14563.69
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q1,Apr-25,-3916.5,-3916.5
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q1,May-25,-1212.02,-1212.02
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q1,Jun-25,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q2,Jul-25,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q2,Aug-25,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q2,Sep-25,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q3,Oct-25,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q3,Nov-25,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q3,Dec-25,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q4,Jan-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q4,Feb-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2026,Q4,Mar-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q1,Apr-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q1,May-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q1,Jun-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q2,Jul-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q2,Aug-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q2,Sep-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q3,Oct-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q3,Nov-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q3,Dec-26,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q4,Jan-27,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q4,Feb-27,0,0
Darwen,Darwen,EBITDA £,01 April 2025,FY2027,Q4,Mar-27,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q1,Apr-24,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q1,May-24,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q1,Jun-24,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q2,Jul-24,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q2,Aug-24,8620,8620
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q2,Sep-24,9055,9055
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q3,Oct-24,10066,10066
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q3,Nov-24,10459,10459
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q3,Dec-24,5762,5762
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q4,Jan-25,10361,10361
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q4,Feb-25,8483,8483
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2025,Q4,Mar-25,8431,8431
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q1,Apr-25,8548,8548
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q1,May-25,9491,9491
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q1,Jun-25,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q2,Jul-25,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q2,Aug-25,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q2,Sep-25,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q3,Oct-25,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q3,Nov-25,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q3,Dec-25,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q4,Jan-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q4,Feb-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2026,Q4,Mar-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q1,Apr-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q1,May-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q1,Jun-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q2,Jul-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q2,Aug-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q2,Sep-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q3,Oct-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q3,Nov-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q3,Dec-26,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q4,Jan-27,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q4,Feb-27,0,0
Barnoldswick,Whitworth,Dispensing Item numbers,01 July 2025,FY2027,Q4,Mar-27,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q1,Apr-24,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q1,May-24,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q1,Jun-24,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q2,Jul-24,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q2,Aug-24,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q2,Sep-24,5,5
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q3,Oct-24,15,15
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q3,Nov-24,19,19
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q3,Dec-24,11,11
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q4,Jan-25,34,34
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q4,Feb-25,29,29
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2025,Q4,Mar-25,30,30
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q1,Apr-25,23,23
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q1,May-25,28,28
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q1,Jun-25,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q2,Jul-25,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q2,Aug-25,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q2,Sep-25,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q3,Oct-25,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q3,Nov-25,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q3,Dec-25,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q4,Jan-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q4,Feb-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2026,Q4,Mar-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q1,Apr-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q1,May-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q1,Jun-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q2,Jul-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q2,Aug-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q2,Sep-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q3,Oct-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q3,Nov-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q3,Dec-26,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q4,Jan-27,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q4,Feb-27,0,0
Barnoldswick,Whitworth,NHS Services - Pharmacy First,01 July 2025,FY2027,Q4,Mar-27,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q1,Apr-24,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q1,May-24,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q1,Jun-24,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q2,Jul-24,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q2,Aug-24,1,1
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q2,Sep-24,31,31
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q3,Oct-24,19,19
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q3,Nov-24,16,16
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q3,Dec-24,5,5
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q4,Jan-25,2,2
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q4,Feb-25,27,27
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2025,Q4,Mar-25,28,28
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q1,Apr-25,27,27
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q1,May-25,53,53
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q1,Jun-25,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q2,Jul-25,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q2,Aug-25,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q2,Sep-25,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q3,Oct-25,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q3,Nov-25,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q3,Dec-25,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q4,Jan-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q4,Feb-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2026,Q4,Mar-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q1,Apr-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q1,May-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q1,Jun-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q2,Jul-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q2,Aug-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q2,Sep-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q3,Oct-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q3,Nov-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q3,Dec-26,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q4,Jan-27,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q4,Feb-27,0,0
Barnoldswick,Whitworth,Blood Pressure + APBM tests,01 July 2025,FY2027,Q4,Mar-27,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q1,Apr-24,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q1,May-24,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q1,Jun-24,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q2,Jul-24,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q2,Aug-24,8,8
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q2,Sep-24,15,15
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q3,Oct-24,69,69
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q3,Nov-24,57,57
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q3,Dec-24,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q4,Jan-25,6,6
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q4,Feb-25,19,19
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2025,Q4,Mar-25,14,14
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q1,Apr-25,22,22
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q1,May-25,11,11
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q1,Jun-25,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q2,Jul-25,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q2,Aug-25,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q2,Sep-25,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q3,Oct-25,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q3,Nov-25,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q3,Dec-25,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q4,Jan-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q4,Feb-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2026,Q4,Mar-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q1,Apr-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q1,May-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q1,Jun-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q2,Jul-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q2,Aug-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q2,Sep-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q3,Oct-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q3,Nov-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q3,Dec-26,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q4,Jan-27,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q4,Feb-27,0,0
Barnoldswick,Whitworth,NMS Services,01 July 2025,FY2027,Q4,Mar-27,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q1,Apr-24,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q1,May-24,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q1,Jun-24,440,440
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q2,Jul-24,-99.54,-99.54
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q2,Aug-24,79435.16,79435.16
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q2,Sep-24,82722,82722
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q3,Oct-24,125698.58,125698.58
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q3,Nov-24,100398.18,100398.18
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q3,Dec-24,57840.36,57840.36
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q4,Jan-25,96472.22,96472.22
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q4,Feb-25,79851.75,79851.75
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2025,Q4,Mar-25,77514,77514
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q1,Apr-25,85812.18,85812.18
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q1,May-25,95654.17,95654.17
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q1,Jun-25,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q2,Jul-25,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q2,Aug-25,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q2,Sep-25,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q3,Oct-25,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q3,Nov-25,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q3,Dec-25,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q4,Jan-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q4,Feb-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2026,Q4,Mar-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q1,Apr-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q1,May-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q1,Jun-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q2,Jul-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q2,Aug-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q2,Sep-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q3,Oct-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q3,Nov-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q3,Dec-26,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q4,Jan-27,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q4,Feb-27,0,0
Barnoldswick,Whitworth,Total Revenue,01 July 2025,FY2027,Q4,Mar-27,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q1,Apr-24,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q1,May-24,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q1,Jun-24,440,440
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q2,Jul-24,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q2,Aug-24,1802.2,1802.2
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q2,Sep-24,1366.5,1366.5
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q3,Oct-24,30203.49,30203.49
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q3,Nov-24,8017.46,8017.46
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q3,Dec-24,2516.54,2516.54
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q4,Jan-25,1003.99,1003.99
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q4,Feb-25,2225.5,2225.5
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2025,Q4,Mar-25,2667.5,2667.5
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q1,Apr-25,7100.64,7100.64
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q1,May-25,3933.7,3933.7
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q1,Jun-25,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q2,Jul-25,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q2,Aug-25,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q2,Sep-25,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q3,Oct-25,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q3,Nov-25,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q3,Dec-25,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q4,Jan-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q4,Feb-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2026,Q4,Mar-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q1,Apr-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q1,May-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q1,Jun-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q2,Jul-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q2,Aug-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q2,Sep-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q3,Oct-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q3,Nov-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q3,Dec-26,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q4,Jan-27,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q4,Feb-27,0,0
Barnoldswick,Whitworth,Services Revenue,01 July 2025,FY2027,Q4,Mar-27,0,0
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q1,Apr-24,0,0
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q1,May-24,0,0
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q1,Jun-24,440,440
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q2,Jul-24,0,0
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q2,Aug-24,1802.2,1802.2
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q2,Sep-24,1366.5,1366.5
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q3,Oct-24,30203.49,30203.49
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q3,Nov-24,8017.46,8017.46
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q3,Dec-24,2516.54,2516.54
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q4,Jan-25,1003.99,1003.99
Barnoldswick,Whitworth,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q4,Feb-25,2225.5,2225.5
